FlightDate,FlightTime,Airport,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange
01/18/2025,15:56:01,LAX,1.5,4.5,0,95,0.0
11/30/2024,05:11:39,LAX,0.5,5.0,2,50,0.3
12/12/2024,12:05:42,ONT,1.0,2.5,4,20,0.1
03/15/2024,18:04:01,LAX,1.25,4.25,1,20,0.8
11/30/2024,20:37:58,LAX,0.75,2.5,1,25,0.1
03/18/2024,04:25:16,LAX,1.25,3.5,2,65,0.4
11/30/2024,10:18:26,LAX,1.5,3.25,1,35,0.5
11/30/2024,09:36:18,LAX,0.75,2.0,1,10,0.2
12/12/2024,17:56:00,ONT,0.5,2.75,2,20,0.0
03/14/2024,11:49:22,ONT,1.25,5.0,1,25,0.7
03/19/2024,21:53:11,LAX,0.5,4.0,2,35,0.6
03/19/2024,19:52:14,LAX,2.0,4.5,2,40,0.7
03/20/2024,04:30:26,ONT,1.5,2.0,3,25,0.0
01/18/2025,03:09:45,LAX,0.75,2.5,0,80,0.8
12/13/2024,03:04:59,LAX,1.5,3.5,2,25,0.4
12/11/2024,12:49:14,LAX,0.25,3.0,2,20,0.6
12/13/2024,16:11:07,ONT,0.25,2.5,2,55,0.8
12/12/2024,17:00:53,ONT,0.25,3.75,2,40,0.4
01/18/2025,23:42:49,LAX,1.0,4.5,3,25,1.0
03/21/2024,00:18:05,LAX,1.25,4.5,2,40,0.7
01/18/2025,06:12:43,LAX,1.0,3.5,3,35,0.3
01/19/2025,12:56:38,ONT,0.25,2.5,3,50,0.8
03/15/2024,15:20:08,LAX,2.0,3.25,2,90,0.3
11/30/2024,04:42:28,ONT,0.5,3.75,3,40,0.6
03/18/2024,03:26:08,ONT,0.25,4.75,2,20,0.2
01/19/2025,15:29:14,LAX,0.25,2.0,2,40,1.0
11/30/2024,08:11:40,ONT,1.25,4.25,2,25,0.2
01/18/2025,16:24:58,LAX,0.5,3.5,4,10,0.2
03/17/2024,23:07:42,LAX,1.0,4.25,2,40,0.8
03/14/2024,04:49:57,LAX,1.75,5.0,3,15,0.4
01/18/2025,10:45:59,LAX,1.5,2.75,3,10,0.6
01/18/2025,11:53:09,LAX,1.75,2.0,2,80,0.6
12/13/2024,11:17:26,LAX,1.0,4.5,3,35,0.5
12/11/2024,22:27:34,LAX,2.0,5.0,3,20,0.0
01/18/2025,03:15:51,ONT,2.0,5.0,2,30,1.0
03/16/2024,10:18:37,LAX,1.75,2.75,1,35,0.2
03/20/2024,21:02:51,LAX,0.75,3.5,3,80,0.0
12/12/2024,02:33:54,ONT,1.25,3.5,3,20,0.4
11/30/2024,15:12:03,LAX,1.25,3.75,3,40,0.4
12/12/2024,12:48:35,LAX,1.75,3.0,0,35,0.8
11/30/2024,01:10:49,ONT,0.75,3.25,2,25,0.3
12/13/2024,03:39:13,ONT,2.0,3.75,2,30,0.8
12/11/2024,00:24:14,LAX,2.0,2.0,3,95,0.4
03/19/2024,18:40:46,ONT,1.5,3.75,2,40,0.7
11/30/2024,17:02:36,ONT,0.5,2.5,0,80,1.0
01/19/2025,19:19:29,LAX,1.25,2.5,3,10,1.0
11/30/2024,22:27:34,LAX,1.75,4.5,1,35,0.4
01/19/2025,23:34:14,ONT,0.5,3.75,2,20,0.3
03/21/2024,15:28:37,ONT,0.5,4.5,1,25,0.3
03/21/2024,00:49:12,ONT,1.75,4.75,2,30,0.5
11/30/2024,21:19:37,LAX,0.5,4.75,5,90,0.3
12/11/2024,04:55:12,ONT,1.25,3.75,2,85,0.1
03/18/2024,04:39:14,LAX,0.75,3.75,2,15,0.8
01/19/2025,10:37:38,LAX,1.25,2.5,1,20,0.1
03/16/2024,03:40:48,ONT,1.25,2.25,3,100,0.3
03/15/2024,10:26:03,LAX,0.5,4.25,3,20,1.0
11/30/2024,07:34:44,ONT,0.25,4.75,3,10,0.6
11/30/2024,04:02:42,ONT,0.5,3.25,2,25,0.0
12/13/2024,03:03:29,LAX,0.25,3.75,4,40,0.1
12/13/2024,11:44:36,LAX,1.0,3.5,2,85,0.9
12/13/2024,15:34:56,ONT,1.75,3.75,3,35,0.5
03/21/2024,05:36:26,ONT,0.5,4.5,3,10,0.8
03/22/2024,09:32:37,LAX,0.25,2.0,0,10,0.8
12/11/2024,06:17:11,ONT,1.5,2.0,3,10,0.2
11/30/2024,04:22:16,LAX,0.75,3.25,1,30,0.0
03/15/2024,14:48:41,LAX,1.0,4.75,0,15,0.6
12/12/2024,19:29:28,LAX,0.25,4.5,2,25,0.9
12/12/2024,13:22:18,ONT,1.25,4.5,1,35,0.6
11/30/2024,01:06:51,LAX,1.75,3.25,3,35,0.7
11/30/2024,13:59:37,ONT,1.25,5.0,4,15,0.9
12/13/2024,13:33:31,ONT,0.75,2.0,3,25,0.6
12/11/2024,14:59:19,LAX,1.5,5.0,1,25,1.0
01/18/2025,12:52:31,LAX,1.5,2.25,3,55,0.5
11/30/2024,16:07:40,ONT,1.0,3.75,2,100,0.4
11/30/2024,02:36:10,ONT,1.75,4.0,2,35,0.8
11/30/2024,08:01:49,LAX,1.5,3.25,0,10,0.1
11/30/2024,22:52:27,ONT,0.25,5.0,3,20,0.6
03/19/2024,06:43:53,LAX,1.25,3.0,4,10,0.0
03/15/2024,12:12:43,LAX,1.5,4.0,4,20,0.6
11/30/2024,16:48:07,ONT,2.0,3.0,1,10,0.2
12/11/2024,22:11:58,LAX,0.75,3.0,1,15,0.8
03/17/2024,03:37:55,LAX,2.0,4.75,1,10,0.4
03/16/2024,08:29:16,LAX,0.25,4.75,2,40,0.1
12/11/2024,12:01:07,ONT,1.75,4.5,3,30,0.4
11/30/2024,06:44:46,LAX,0.75,2.25,1,40,0.0
01/18/2025,13:42:37,LAX,1.0,2.0,3,75,0.5
01/18/2025,18:34:53,ONT,0.25,5.0,1,15,0.6
01/19/2025,07:47:07,ONT,1.25,2.5,1,25,0.0
01/18/2025,02:50:15,LAX,1.5,3.25,2,40,0.2
12/13/2024,03:41:05,ONT,0.5,4.75,1,10,0.0
11/30/2024,22:30:02,ONT,1.25,4.25,1,20,0.0
01/18/2025,00:56:25,ONT,1.75,2.0,1,30,0.6
11/30/2024,20:59:00,ONT,0.5,3.75,1,20,0.0
01/18/2025,23:56:31,LAX,0.5,3.0,2,25,0.1
12/13/2024,18:46:01,ONT,1.5,4.0,2,20,0.1
11/30/2024,05:04:53,LAX,0.75,3.5,1,40,0.4
12/12/2024,17:47:08,ONT,2.0,3.75,3,20,0.6
01/18/2025,12:50:45,ONT,2.0,5.0,2,10,0.9
01/18/2025,10:54:56,ONT,0.25,2.25,1,50,0.7
11/30/2024,23:49:10,ONT,0.25,4.75,0,30,0.2
01/18/2025,08:38:26,LAX,2.0,3.25,2,10,0.4
03/16/2024,17:36:30,ONT,1.75,2.75,3,10,0.1
11/30/2024,18:11:40,LAX,1.25,4.0,3,20,0.0
11/30/2024,02:12:36,LAX,1.75,4.75,3,65,0.3
11/30/2024,08:57:31,LAX,0.5,3.25,2,40,1.0
11/30/2024,21:02:37,LAX,0.75,4.75,1,40,0.8
03/19/2024,23:04:52,LAX,1.75,3.25,4,30,0.3
01/18/2025,22:40:57,ONT,1.0,2.25,1,15,0.1
11/30/2024,09:32:08,ONT,1.25,2.75,1,15,0.7
01/19/2025,02:33:25,LAX,2.0,2.25,2,35,0.0
11/30/2024,04:05:59,ONT,1.25,3.75,1,65,0.9
03/19/2024,20:10:37,LAX,0.5,5.0,2,50,0.4
11/30/2024,23:18:28,LAX,0.25,3.75,1,15,0.7
12/12/2024,17:46:25,LAX,1.75,3.5,3,35,0.2
12/12/2024,03:25:01,ONT,1.5,4.0,2,15,0.9
03/19/2024,08:22:50,ONT,1.5,4.75,1,45,0.9
11/30/2024,10:00:51,LAX,0.75,3.25,4,15,1.0
12/13/2024,07:25:24,ONT,0.25,3.25,4,85,0.9
12/13/2024,19:36:50,ONT,1.25,2.5,2,15,1.0
03/14/2024,02:21:55,ONT,0.25,3.25,2,15,0.7
11/30/2024,19:42:08,LAX,0.75,4.25,2,40,0.2
01/19/2025,14:50:02,LAX,0.75,2.75,1,10,0.6
01/18/2025,18:35:27,ONT,1.75,4.0,2,20,0.2
12/13/2024,15:15:45,ONT,2.0,4.0,2,25,0.0
11/30/2024,00:08:19,LAX,2.0,2.5,2,35,0.9
11/30/2024,05:58:23,LAX,1.0,2.5,3,25,0.3
03/15/2024,22:14:58,LAX,1.25,3.75,2,95,0.1
01/18/2025,18:40:25,ONT,0.75,4.5,1,40,0.3
12/12/2024,17:36:11,ONT,1.5,5.0,2,90,0.6
01/18/2025,23:24:01,ONT,1.0,3.25,3,50,0.0
03/18/2024,22:13:28,LAX,2.0,3.75,2,40,0.8
12/12/2024,17:47:15,LAX,1.25,3.25,1,30,0.1
11/30/2024,05:07:59,ONT,1.0,2.0,2,100,0.0
11/30/2024,17:17:10,LAX,0.75,2.5,2,40,0.3
03/18/2024,09:36:08,LAX,1.25,4.75,3,20,0.3
01/19/2025,20:01:57,LAX,1.5,3.25,3,25,1.0
03/16/2024,16:30:45,ONT,2.0,4.5,2,10,1.0
12/12/2024,01:31:23,ONT,2.0,4.0,1,10,0.2
01/19/2025,18:44:20,ONT,1.25,3.5,2,75,0.0
12/13/2024,14:51:25,ONT,1.5,3.5,0,20,0.0
01/18/2025,06:32:57,ONT,1.75,3.75,3,15,1.0
12/12/2024,10:42:37,LAX,0.5,4.75,0,30,0.9
11/30/2024,10:26:53,ONT,2.0,4.75,3,10,0.8
12/12/2024,06:51:49,LAX,1.0,4.5,4,20,0.6
03/15/2024,16:21:14,LAX,1.75,3.0,2,25,1.0
03/21/2024,20:55:50,ONT,1.0,2.0,1,35,0.1
03/17/2024,18:08:07,LAX,1.0,4.25,2,35,0.6
01/18/2025,00:54:32,LAX,2.0,2.25,2,70,0.3
03/14/2024,17:45:28,LAX,1.0,3.25,4,30,0.6
03/20/2024,19:32:01,ONT,0.5,2.0,2,10,0.2
01/19/2025,10:40:26,ONT,1.0,2.75,3,40,0.5
11/30/2024,01:35:44,ONT,1.75,3.75,1,35,0.1
12/12/2024,09:07:45,ONT,0.75,4.0,3,45,0.4
12/13/2024,21:21:18,ONT,1.5,4.25,1,30,0.9
12/11/2024,21:14:34,ONT,1.25,3.25,1,65,0.8
01/19/2025,01:20:26,ONT,1.5,2.0,2,65,0.0
11/30/2024,21:12:29,ONT,0.75,4.25,3,10,0.3
12/12/2024,03:59:22,LAX,1.25,4.0,2,40,0.8
12/11/2024,03:22:48,LAX,1.0,4.25,1,15,0.6
11/30/2024,21:52:06,LAX,1.5,2.5,1,40,0.6
03/15/2024,02:34:43,LAX,0.5,3.5,2,10,1.0
11/30/2024,14:29:04,LAX,0.5,3.0,3,65,0.0
01/18/2025,16:39:51,ONT,1.25,3.25,2,40,0.8
12/11/2024,00:01:04,LAX,0.75,3.75,2,40,0.1
01/18/2025,16:04:04,ONT,1.0,2.0,2,40,0.5
01/19/2025,22:19:33,ONT,0.25,2.75,1,65,0.2
12/13/2024,07:32:57,LAX,0.5,5.0,3,20,0.9
11/30/2024,12:17:29,LAX,0.75,4.25,1,40,1.0
03/19/2024,00:14:21,LAX,1.25,4.5,1,100,0.3
03/17/2024,15:04:45,ONT,0.5,2.5,2,45,0.7
03/15/2024,10:01:02,ONT,0.75,3.25,0,20,0.6
03/21/2024,16:23:12,LAX,1.25,3.75,2,20,0.7
03/20/2024,16:35:11,LAX,1.0,2.5,2,25,0.6
12/11/2024,22:22:41,LAX,0.5,5.0,2,40,0.5
11/30/2024,17:32:37,LAX,1.25,5.0,1,20,0.7
11/30/2024,21:19:21,LAX,1.0,2.75,1,35,0.6
01/19/2025,10:07:16,LAX,2.0,3.5,3,10,0.9
03/14/2024,09:27:57,ONT,1.0,3.0,1,45,0.4
01/19/2025,11:43:29,LAX,0.25,5.0,2,10,1.0
12/11/2024,15:13:24,LAX,1.0,2.0,1,30,0.3
03/22/2024,00:05:18,LAX,0.75,4.25,1,30,0.1
12/12/2024,00:44:55,LAX,1.75,4.5,1,40,0.5
03/17/2024,16:11:56,LAX,1.0,2.25,4,45,0.3
11/30/2024,12:20:28,LAX,0.5,4.5,2,20,0.1
11/30/2024,20:10:38,LAX,0.5,3.75,3,55,0.7
03/20/2024,07:37:07,ONT,2.0,2.0,1,95,0.2
03/14/2024,01:43:01,ONT,0.5,2.0,2,55,0.2
03/16/2024,02:26:44,LAX,2.0,3.0,1,40,0.6
03/16/2024,09:41:38,LAX,1.0,4.75,2,15,1.0
11/30/2024,14:55:03,LAX,1.25,5.0,1,20,0.8
11/30/2024,22:07:47,LAX,2.0,2.25,2,30,0.1
11/30/2024,07:57:43,ONT,1.5,2.0,2,75,1.0
11/30/2024,04:31:18,ONT,0.75,3.25,4,35,0.9
01/18/2025,21:00:29,LAX,1.0,2.25,2,100,0.9
11/30/2024,22:01:42,LAX,1.75,2.0,3,90,0.6
03/17/2024,11:30:08,LAX,0.5,4.5,1,90,0.1
11/30/2024,09:54:59,ONT,2.0,2.0,2,100,0.0
03/21/2024,07:24:58,LAX,0.25,3.5,1,25,0.4
11/30/2024,11:41:06,LAX,1.5,4.25,1,25,0.8
01/19/2025,21:02:18,ONT,1.0,4.75,1,40,0.7
12/11/2024,05:24:10,LAX,2.0,2.0,2,10,0.8
12/13/2024,13:07:32,LAX,0.25,4.25,4,10,0.0
12/13/2024,23:15:28,LAX,1.75,2.75,1,15,0.7
11/30/2024,04:52:25,LAX,0.25,5.0,3,65,0.2
01/19/2025,10:04:22,ONT,1.25,4.75,2,30,0.8
03/18/2024,18:47:35,LAX,1.0,3.75,1,35,0.9
01/19/2025,15:22:23,ONT,0.75,2.5,4,20,0.7
03/16/2024,14:30:34,ONT,1.5,4.75,1,20,0.7
03/21/2024,04:41:34,LAX,0.5,4.25,3,100,0.3
01/19/2025,20:37:52,LAX,1.25,4.0,2,100,0.1
11/30/2024,11:14:21,ONT,2.0,4.0,2,15,1.0
01/18/2025,03:13:06,LAX,1.75,4.25,1,55,0.5
11/30/2024,09:16:23,LAX,0.25,2.0,1,15,0.0
11/30/2024,11:14:24,ONT,2.0,3.25,1,25,0.8
12/13/2024,17:46:05,ONT,1.75,4.75,1,35,1.0
01/19/2025,02:14:36,LAX,1.75,2.75,3,10,0.7
12/11/2024,01:05:39,LAX,1.75,2.75,0,20,0.7
12/13/2024,01:47:17,LAX,2.0,3.75,2,10,0.2
12/12/2024,22:51:11,ONT,1.25,2.0,1,10,0.0
03/21/2024,02:24:19,ONT,0.5,3.25,1,30,1.0
03/17/2024,08:23:19,ONT,1.0,4.75,3,10,1.0
03/22/2024,12:34:38,ONT,1.75,2.25,1,25,0.1
01/18/2025,09:35:31,LAX,1.75,2.25,2,30,1.0
12/13/2024,04:03:20,ONT,0.25,5.0,2,20,0.8
01/18/2025,03:40:27,ONT,1.5,3.0,3,25,1.0
11/30/2024,03:38:01,ONT,1.25,5.0,1,55,0.1
12/11/2024,02:24:19,ONT,0.5,3.0,3,55,0.2
12/12/2024,04:07:31,ONT,1.5,3.0,2,85,0.5
03/22/2024,20:38:44,ONT,1.75,2.0,4,10,0.9
11/30/2024,15:14:26,LAX,1.75,4.5,2,50,0.8
11/30/2024,14:36:40,LAX,1.0,4.0,3,30,0.6
11/30/2024,16:10:14,ONT,0.75,4.75,0,40,0.8
12/13/2024,16:45:59,LAX,1.75,5.0,2,30,0.2
01/19/2025,15:01:04,LAX,1.5,4.5,2,10,0.5
03/19/2024,04:19:49,ONT,0.25,5.0,1,30,0.3
01/19/2025,10:54:04,ONT,1.5,2.0,2,10,0.9
01/19/2025,11:13:03,ONT,1.25,5.0,3,40,0.4
11/30/2024,11:29:22,ONT,1.25,4.0,2,40,0.9
11/30/2024,11:06:06,ONT,0.25,2.0,2,15,0.8
01/18/2025,05:03:59,ONT,1.5,4.75,1,40,0.1
11/30/2024,06:00:31,ONT,1.25,3.0,3,25,0.8
11/30/2024,03:06:32,ONT,1.25,2.5,2,95,0.0
03/22/2024,19:16:55,ONT,1.75,2.5,2,15,0.5
03/17/2024,14:20:51,LAX,0.5,3.5,3,95,0.8
12/12/2024,14:51:09,ONT,1.0,3.0,3,30,0.3
11/30/2024,15:29:26,ONT,0.75,2.75,3,10,0.2
11/30/2024,03:39:16,LAX,1.0,2.5,2,35,0.4
11/30/2024,14:43:33,LAX,0.25,2.0,2,10,0.9
12/12/2024,15:05:49,LAX,0.75,4.5,2,20,0.7
03/18/2024,18:41:38,ONT,1.75,2.25,2,15,0.6
12/13/2024,22:46:06,ONT,1.25,4.0,3,35,0.9
01/19/2025,12:24:54,LAX,1.0,3.25,3,40,0.2
11/30/2024,19:09:15,LAX,1.0,3.75,4,30,0.8
03/21/2024,11:39:36,ONT,1.75,4.5,2,30,0.0
11/30/2024,00:48:14,LAX,0.25,2.5,3,20,1.0
03/20/2024,13:08:50,ONT,2.0,4.75,1,40,0.2
11/30/2024,23:28:48,ONT,0.75,4.75,2,10,0.5
11/30/2024,00:42:42,LAX,1.25,2.25,1,40,0.0
11/30/2024,11:56:10,LAX,0.5,3.5,2,20,0.6
03/18/2024,08:22:02,ONT,1.25,3.5,3,10,1.0
12/11/2024,06:15:32,LAX,0.25,5.0,2,20,1.0
12/11/2024,11:14:16,LAX,1.25,3.75,2,35,0.8
11/30/2024,15:04:45,LAX,1.0,3.75,2,90,0.5
03/17/2024,20:24:50,ONT,2.0,3.75,2,25,0.8
01/18/2025,01:31:45,LAX,1.5,2.75,1,10,0.3
01/18/2025,04:22:25,LAX,0.25,4.0,4,100,0.9
11/30/2024,23:17:24,ONT,2.0,4.25,2,40,1.0
11/30/2024,14:50:09,ONT,1.75,4.75,2,30,0.9
12/13/2024,01:38:33,ONT,1.0,4.0,2,85,0.3
01/19/2025,03:52:18,ONT,0.5,3.5,2,40,0.9
11/30/2024,00:24:29,LAX,0.25,2.0,3,35,0.2
11/30/2024,17:37:31,LAX,0.25,3.75,1,15,0.5
01/18/2025,22:38:44,LAX,1.75,4.75,2,25,0.7
03/15/2024,11:51:37,LAX,0.25,3.75,2,100,0.6
11/30/2024,17:25:24,LAX,1.25,4.0,1,15,0.6
01/18/2025,08:04:07,ONT,1.25,4.0,2,25,0.3
12/12/2024,02:32:03,ONT,1.5,2.0,4,100,1.0
11/30/2024,17:40:43,ONT,1.5,3.5,3,15,0.8
01/18/2025,05:38:26,ONT,1.75,3.25,2,10,0.5
12/12/2024,16:44:17,LAX,2.0,4.25,2,25,0.7
01/18/2025,14:51:27,LAX,0.25,2.75,3,40,0.8
11/30/2024,19:53:24,LAX,0.25,2.5,1,15,0.7
11/30/2024,19:52:25,LAX,0.25,2.75,3,35,0.4
11/30/2024,02:37:12,ONT,1.5,2.5,4,65,1.0
03/21/2024,20:51:06,LAX,1.0,2.0,3,35,0.8
11/30/2024,23:10:10,ONT,1.25,5.0,0,95,0.1
01/18/2025,13:53:54,LAX,1.5,2.25,2,20,0.2
12/12/2024,01:46:48,LAX,1.25,3.75,2,25,0.5
11/30/2024,07:48:51,LAX,0.75,3.25,3,15,0.0
11/30/2024,14:49:07,LAX,0.25,4.75,2,55,0.6
01/18/2025,21:21:09,ONT,1.0,2.75,2,25,0.7
11/30/2024,10:36:58,LAX,1.25,2.5,3,20,0.3
01/19/2025,17:12:04,LAX,1.0,3.75,2,40,0.5
01/18/2025,18:22:28,ONT,0.75,2.5,3,30,0.6
11/30/2024,16:36:48,LAX,0.25,2.75,1,95,0.8
01/19/2025,05:57:40,LAX,0.25,4.0,3,20,0.7
03/16/2024,11:49:43,LAX,1.25,2.0,2,25,0.9
01/19/2025,14:34:54,ONT,1.0,2.75,1,40,1.0
03/14/2024,03:21:17,LAX,1.0,4.0,3,25,0.1
03/17/2024,09:03:18,LAX,1.5,4.5,1,30,0.7
12/13/2024,13:07:45,ONT,2.0,2.75,2,30,0.1
03/14/2024,11:36:29,LAX,2.0,3.5,3,25,0.8
12/13/2024,18:21:51,ONT,1.25,3.25,2,65,0.2
01/18/2025,02:03:32,ONT,0.75,2.25,1,35,0.5
01/19/2025,11:54:14,ONT,0.75,3.5,1,20,0.8
11/30/2024,02:43:38,LAX,2.0,2.75,1,30,0.6
01/19/2025,09:57:58,ONT,1.0,3.0,1,15,0.5
11/30/2024,07:23:51,LAX,1.0,4.25,2,30,0.6
01/19/2025,08:02:15,LAX,1.0,2.25,1,10,0.9
11/30/2024,01:40:34,LAX,0.5,4.25,1,40,0.7
03/15/2024,15:15:00,ONT,1.5,5.0,3,35,0.2
11/30/2024,00:13:01,LAX,1.5,2.0,2,25,0.8
11/30/2024,11:32:35,LAX,1.75,4.5,2,20,1.0
11/30/2024,22:52:04,ONT,2.0,2.25,4,85,0.9
03/21/2024,23:52:59,LAX,0.75,4.0,2,35,0.5
01/18/2025,14:17:21,LAX,1.0,4.0,1,20,0.4
12/13/2024,07:02:55,ONT,1.75,2.5,1,20,0.9
11/30/2024,13:49:42,ONT,1.0,4.5,2,15,0.6
12/13/2024,08:50:13,LAX,1.25,4.25,1,30,0.0
12/12/2024,14:31:23,LAX,1.0,4.0,3,20,0.4
12/13/2024,07:35:06,ONT,1.5,3.5,1,90,1.0
01/18/2025,11:21:15,LAX,0.5,3.75,1,25,0.3
03/21/2024,02:37:15,LAX,0.25,2.5,1,10,0.1
01/18/2025,23:55:06,LAX,2.0,2.75,2,25,0.1
11/30/2024,06:51:17,LAX,1.5,4.75,1,40,0.7
12/12/2024,14:06:39,LAX,0.75,2.5,0,55,1.0
11/30/2024,21:52:17,ONT,1.25,4.25,1,10,1.0
03/18/2024,15:53:02,ONT,0.25,5.0,2,10,0.8
03/19/2024,07:18:43,LAX,1.25,4.0,2,25,0.9
12/12/2024,22:01:56,ONT,1.0,4.75,2,20,0.2
12/12/2024,08:37:35,ONT,1.0,4.5,2,20,0.3
03/20/2024,01:58:05,ONT,0.5,3.75,2,100,0.7
12/11/2024,11:25:25,LAX,1.0,3.75,1,25,0.6
11/30/2024,13:17:53,ONT,0.5,2.0,0,40,0.5
12/13/2024,02:39:26,LAX,1.25,3.5,4,30,0.2
11/30/2024,12:29:46,ONT,2.0,5.0,1,15,0.1
03/20/2024,20:07:54,LAX,1.5,2.5,3,30,0.2
01/19/2025,10:13:22,ONT,1.75,3.5,2,10,0.1
01/18/2025,22:05:03,ONT,1.25,4.75,3,10,0.1
03/14/2024,08:19:09,ONT,1.25,2.75,2,65,1.0
11/30/2024,10:34:29,ONT,1.5,4.25,1,10,0.1
11/30/2024,14:22:59,LAX,1.5,2.0,4,10,0.1
01/18/2025,14:15:51,ONT,1.75,5.0,2,35,0.7
12/12/2024,00:04:29,ONT,1.0,3.0,3,55,0.7
01/18/2025,22:45:23,ONT,1.75,4.25,1,10,0.7
11/30/2024,21:29:58,LAX,1.5,3.5,2,15,1.0
12/12/2024,20:49:45,LAX,0.25,4.0,2,15,0.5
03/19/2024,08:40:59,ONT,1.75,4.25,3,25,0.5
11/30/2024,02:34:11,ONT,0.25,2.75,3,20,0.2
03/16/2024,18:34:51,ONT,2.0,3.5,1,30,0.0
12/13/2024,11:50:24,LAX,1.75,2.25,3,10,0.8
11/30/2024,06:31:10,LAX,1.0,4.75,5,35,0.7
03/20/2024,22:51:31,ONT,1.5,4.0,1,95,0.3
12/13/2024,14:54:24,LAX,0.25,5.0,1,45,0.8
11/30/2024,04:49:48,LAX,1.0,2.75,2,40,0.1
12/13/2024,19:47:53,ONT,0.25,2.25,3,80,0.7
12/13/2024,05:12:54,ONT,0.25,5.0,4,50,0.3
03/22/2024,17:20:33,ONT,1.0,5.0,1,10,0.2
03/15/2024,07:37:42,LAX,0.75,3.0,4,75,0.5
03/22/2024,06:24:22,LAX,1.5,4.0,4,35,0.9
12/13/2024,04:32:11,ONT,0.5,2.75,2,90,0.6
01/19/2025,13:51:25,LAX,1.5,3.25,2,10,0.6
11/30/2024,14:55:36,ONT,2.0,2.25,2,40,0.9
12/12/2024,11:52:39,LAX,2.0,2.0,3,35,0.8
12/11/2024,14:24:28,LAX,1.0,4.75,2,40,0.2
03/21/2024,00:57:39,LAX,2.0,4.75,4,25,0.3
01/18/2025,22:10:56,LAX,1.0,2.75,1,45,0.8
12/11/2024,13:15:25,ONT,1.5,2.5,1,40,0.4
03/18/2024,16:42:39,LAX,0.25,2.75,1,35,1.0
11/30/2024,04:28:33,ONT,2.0,3.25,2,20,0.7
11/30/2024,19:06:53,LAX,2.0,3.0,0,25,0.4
11/30/2024,12:38:26,LAX,0.5,4.75,3,50,0.5
11/30/2024,16:07:48,LAX,0.25,4.5,0,10,0.7
03/22/2024,22:31:17,ONT,0.5,3.5,2,35,0.2
03/17/2024,04:19:11,LAX,0.5,2.25,3,10,0.9
01/18/2025,13:01:02,LAX,0.5,4.5,2,40,0.2
11/30/2024,20:10:21,LAX,1.0,2.0,1,20,0.5
03/20/2024,10:02:48,LAX,0.25,3.5,3,55,0.7
03/15/2024,07:24:50,ONT,1.5,4.25,2,35,0.1
11/30/2024,07:34:01,LAX,1.75,4.5,2,40,0.5
03/16/2024,04:24:51,LAX,1.25,3.25,2,15,0.8
11/30/2024,05:13:40,LAX,0.75,5.0,2,15,1.0
03/17/2024,19:46:41,LAX,0.5,3.5,2,100,0.5
11/30/2024,03:05:44,LAX,1.25,3.0,1,40,0.0
12/11/2024,22:09:59,LAX,0.5,4.75,3,10,0.0
12/13/2024,04:57:15,LAX,1.0,3.0,2,20,0.9
12/12/2024,04:00:14,ONT,1.5,2.0,2,40,0.7
12/12/2024,10:01:35,LAX,1.75,2.5,3,25,0.9
12/13/2024,21:04:43,ONT,1.75,3.5,3,15,0.5
03/19/2024,07:06:21,LAX,2.0,3.0,3,20,0.3
12/13/2024,06:41:15,ONT,0.75,4.5,3,10,0.0
01/18/2025,15:41:07,ONT,2.0,4.5,2,25,0.0
12/11/2024,05:03:49,ONT,1.0,4.5,2,80,0.4
12/13/2024,16:17:24,ONT,1.75,5.0,2,10,0.1
12/11/2024,18:23:18,LAX,0.25,2.25,1,40,0.9
03/21/2024,00:20:00,ONT,0.75,4.0,2,70,0.5
12/13/2024,00:55:38,ONT,1.25,4.5,2,30,0.3
01/18/2025,16:41:26,LAX,0.75,5.0,2,70,0.1
11/30/2024,08:35:38,ONT,1.75,2.25,3,25,0.9
12/13/2024,01:02:48,LAX,1.75,3.5,1,15,0.9
11/30/2024,02:30:04,LAX,1.25,5.0,2,80,0.1
01/19/2025,11:33:40,ONT,0.25,2.25,3,25,1.0
03/19/2024,16:31:26,ONT,2.0,4.5,3,15,0.0
01/19/2025,16:18:14,ONT,2.0,2.5,0,35,0.0
12/11/2024,15:09:04,ONT,0.75,3.0,2,15,0.1
03/19/2024,13:00:11,LAX,1.5,4.75,4,10,0.1
11/30/2024,08:05:51,ONT,1.25,4.25,2,10,0.6
12/11/2024,23:34:08,LAX,0.5,3.25,2,40,0.2
01/19/2025,12:07:47,LAX,0.25,4.5,2,35,1.0
03/18/2024,19:55:47,ONT,1.0,5.0,2,35,0.6
01/18/2025,02:55:02,ONT,1.5,3.5,1,30,0.0
03/14/2024,21:05:56,ONT,0.75,2.75,1,35,1.0
12/11/2024,08:03:32,LAX,0.5,2.5,1,85,0.6
12/11/2024,20:58:15,ONT,1.0,4.75,2,40,0.0
11/30/2024,17:22:24,LAX,1.25,2.0,1,80,0.7
11/30/2024,04:29:43,LAX,1.25,4.75,2,55,0.8
01/19/2025,12:42:14,ONT,0.75,4.75,3,40,0.3
01/18/2025,15:27:28,LAX,0.5,3.5,2,50,0.3
03/17/2024,06:56:58,LAX,1.0,3.75,2,30,0.6
11/30/2024,10:35:56,LAX,0.25,2.0,2,85,0.0
11/30/2024,12:37:42,LAX,1.25,2.5,3,65,1.0
11/30/2024,02:30:13,ONT,1.0,4.5,1,30,0.1
