FlightDate,FlightTime,Airport,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange
04/16/2025,06:36:58,LAX,1.25,2.75,1,30,0.5
04/14/2025,18:07:52,ONT,1.0,5.0,1,15,0.3
04/15/2025,06:44:28,LAX,2.0,4.75,0,25,0.2
04/14/2025,21:56:20,ONT,0.25,3.5,1,35,0.7
04/15/2025,13:42:32,ONT,1.0,4.5,0,35,0.7
04/15/2025,08:58:31,LAX,0.5,3.5,4,20,0.5
04/17/2025,16:28:39,LAX,0.5,3.25,1,25,1.0
04/13/2025,22:56:51,LAX,0.5,3.75,1,30,1.0
04/16/2025,01:11:14,LAX,1.75,4.5,1,25,0.9
04/18/2025,01:15:08,LAX,1.0,2.0,1,30,0.8
04/15/2025,14:46:18,LAX,0.5,3.75,2,15,0.6
04/14/2025,02:55:45,LAX,1.75,4.0,2,40,1.0
04/17/2025,08:54:04,ONT,1.25,4.0,2,10,0.5
04/12/2025,10:56:39,LAX,2.0,2.5,2,35,0.4
04/14/2025,18:07:57,ONT,0.75,4.5,2,35,0.3
04/14/2025,15:29:25,ONT,0.5,2.25,2,10,0.7
04/17/2025,22:26:24,ONT,0.5,4.75,1,25,0.1
04/13/2025,09:42:07,LAX,0.75,5.0,2,25,1.0
04/17/2025,12:13:15,LAX,0.25,4.0,3,15,0.2
04/15/2025,13:33:49,LAX,1.0,4.25,1,10,0.5
04/11/2025,14:24:59,LAX,1.75,2.75,1,20,0.6
04/15/2025,07:31:12,ONT,1.25,2.75,1,30,0.1
04/16/2025,12:22:05,ONT,0.75,4.5,1,30,0.2
04/15/2025,04:15:13,ONT,0.25,2.25,3,35,0.5
04/13/2025,06:01:29,ONT,0.75,3.0,2,20,0.1
04/13/2025,09:38:39,LAX,1.75,4.25,2,10,0.4
04/13/2025,04:25:20,LAX,1.0,3.75,1,10,0.8
04/16/2025,07:19:28,LAX,1.25,4.25,1,40,0.0
04/16/2025,09:07:55,LAX,1.0,4.25,3,40,0.9
04/16/2025,23:33:32,ONT,0.25,2.5,2,60,0.9
04/17/2025,10:20:07,LAX,1.75,3.25,3,40,0.6
04/15/2025,11:49:15,ONT,0.25,3.25,2,35,0.4
04/17/2025,14:19:31,ONT,1.25,4.0,2,95,0.5
04/15/2025,09:51:34,ONT,1.5,5.0,3,90,0.6
04/17/2025,18:12:00,LAX,1.0,3.5,3,60,0.3
04/16/2025,16:12:03,LAX,0.5,3.25,1,85,0.6
04/16/2025,23:38:47,ONT,2.0,2.75,1,20,0.4
04/13/2025,21:47:45,ONT,1.75,2.5,2,50,0.0
04/15/2025,19:34:50,LAX,1.75,2.0,2,40,0.2
04/13/2025,10:12:05,ONT,1.75,3.0,1,15,0.8
04/13/2025,01:20:46,ONT,1.25,4.25,3,90,0.2
04/12/2025,20:53:42,LAX,0.75,4.75,1,20,0.5
04/13/2025,03:11:01,LAX,1.75,2.5,0,25,0.4
04/17/2025,11:32:34,LAX,0.25,3.5,1,10,0.5
04/17/2025,22:59:35,ONT,1.75,2.5,2,20,0.2
04/13/2025,03:09:09,ONT,0.75,4.25,2,85,1.0
04/15/2025,14:51:25,LAX,1.0,3.25,4,95,0.2
04/13/2025,08:59:30,ONT,1.75,4.0,1,35,0.1
04/16/2025,02:38:51,ONT,2.0,4.25,1,40,0.3
04/13/2025,15:33:30,ONT,0.25,3.0,1,20,0.3
04/15/2025,21:40:33,LAX,0.25,4.0,2,100,0.8
04/13/2025,20:38:22,ONT,1.0,2.25,2,30,0.7
04/17/2025,01:48:57,LAX,0.5,2.5,0,70,0.1
04/16/2025,06:21:32,LAX,0.25,2.0,3,60,1.0
04/17/2025,02:06:50,ONT,0.25,4.5,3,95,0.3
04/17/2025,07:05:05,ONT,1.75,2.5,2,95,0.6
04/12/2025,04:50:41,LAX,1.25,4.75,2,15,0.3
04/15/2025,13:38:57,LAX,1.25,4.75,2,45,0.2
04/16/2025,11:49:09,LAX,1.25,2.25,3,30,0.2
04/14/2025,23:49:10,ONT,1.5,2.5,1,80,0.5
04/16/2025,12:06:53,ONT,0.75,2.0,1,30,0.6
04/15/2025,23:51:31,ONT,1.5,4.5,2,15,0.1
04/11/2025,05:38:41,LAX,1.25,2.0,3,35,1.0
04/13/2025,20:44:47,LAX,0.25,4.0,2,20,0.9
04/15/2025,12:42:07,LAX,0.25,4.25,2,70,0.3
04/17/2025,13:23:26,ONT,0.5,4.25,3,80,0.5
04/16/2025,13:07:44,ONT,0.75,4.25,3,100,0.9
04/14/2025,23:52:01,LAX,1.5,3.5,5,10,1.0
04/13/2025,18:54:43,LAX,2.0,4.5,1,35,0.7
04/15/2025,22:35:39,LAX,2.0,4.25,0,10,0.3
04/15/2025,00:36:35,ONT,1.5,3.75,0,40,0.1
04/13/2025,02:41:42,ONT,0.25,3.0,1,20,1.0
04/14/2025,05:39:07,ONT,1.25,2.25,2,20,0.2
04/17/2025,14:54:48,LAX,0.5,4.5,2,35,0.6
04/16/2025,22:37:55,ONT,1.75,2.25,2,25,0.4
04/16/2025,15:31:58,ONT,2.0,2.75,2,10,0.2
04/12/2025,17:11:30,ONT,1.5,2.0,1,10,0.8
04/15/2025,06:04:59,LAX,0.25,2.5,2,40,0.1
04/16/2025,08:23:49,LAX,1.0,4.0,2,15,0.1
04/13/2025,10:17:31,ONT,0.25,2.75,1,15,0.0
04/18/2025,19:38:28,ONT,1.25,3.0,4,60,0.2
04/16/2025,00:54:20,LAX,1.25,3.75,1,25,0.6
04/16/2025,05:27:23,ONT,0.75,5.0,1,10,0.7
04/15/2025,23:09:37,LAX,2.0,3.5,2,40,0.0
04/12/2025,10:55:34,LAX,2.0,4.5,3,35,0.4
04/17/2025,14:57:39,ONT,0.5,3.75,1,35,0.7
04/15/2025,02:20:45,LAX,1.5,2.25,3,25,0.7
04/12/2025,13:51:23,LAX,1.25,2.0,3,10,0.5
04/16/2025,18:20:19,ONT,0.25,3.25,1,35,0.2
04/12/2025,21:28:22,LAX,0.5,3.25,3,75,0.6
04/15/2025,14:47:36,ONT,1.25,4.75,2,70,0.0
04/14/2025,16:46:24,ONT,1.0,4.25,3,25,0.9
04/16/2025,04:49:32,LAX,2.0,3.75,0,20,0.8
04/17/2025,00:55:21,LAX,1.0,5.0,2,20,0.0
04/12/2025,14:32:50,ONT,1.25,2.25,2,10,0.0
04/15/2025,14:00:38,LAX,0.75,2.5,4,30,0.7
04/15/2025,14:48:14,LAX,1.0,4.25,2,40,0.9
04/15/2025,02:58:00,LAX,0.25,2.75,4,40,0.6
04/11/2025,02:05:25,ONT,1.25,4.5,1,95,0.4
04/13/2025,12:17:04,LAX,2.0,4.0,4,15,0.4
04/16/2025,10:29:06,ONT,1.5,2.5,1,20,0.5
04/15/2025,23:02:07,LAX,1.75,3.0,1,35,0.7
04/11/2025,03:57:42,LAX,1.0,4.75,1,35,1.0
04/15/2025,13:55:55,ONT,0.75,2.75,1,15,0.1
04/17/2025,23:57:54,ONT,1.25,3.0,2,80,0.0
04/14/2025,10:56:32,LAX,1.75,3.75,2,35,0.6
04/17/2025,14:44:29,ONT,0.25,4.25,1,35,0.1
04/13/2025,07:30:01,LAX,0.5,4.0,2,95,0.2
04/16/2025,14:41:15,ONT,1.0,2.25,2,35,0.7
04/16/2025,23:42:55,LAX,1.75,3.5,3,20,0.5
04/14/2025,01:17:02,ONT,1.5,4.0,1,15,0.9
04/18/2025,01:55:42,ONT,1.0,2.5,0,10,0.8
04/12/2025,09:36:57,ONT,0.25,3.0,4,100,0.0
04/11/2025,12:03:09,LAX,0.75,2.0,3,30,0.5
04/12/2025,11:58:28,ONT,0.25,3.75,2,20,0.9
04/12/2025,09:17:13,ONT,1.25,3.0,2,35,0.8
04/15/2025,00:54:28,LAX,0.75,4.5,3,45,1.0
04/11/2025,14:43:42,ONT,0.5,3.0,2,10,0.6
04/12/2025,02:12:52,ONT,1.0,4.25,3,40,0.4
04/13/2025,16:12:23,ONT,1.75,3.5,1,25,0.1
04/15/2025,08:39:11,LAX,1.0,3.25,2,30,0.4
04/17/2025,02:29:32,ONT,0.25,3.25,3,10,0.8
04/12/2025,16:42:04,LAX,1.75,2.25,1,20,0.3
04/17/2025,01:19:33,LAX,0.75,3.25,1,30,0.9
04/14/2025,13:10:58,ONT,0.25,2.75,2,80,0.6
04/14/2025,10:02:04,ONT,0.25,3.25,1,40,0.2
04/11/2025,23:24:42,ONT,1.0,2.0,1,15,1.0
04/13/2025,22:58:49,ONT,0.25,3.25,1,35,0.6
04/14/2025,13:04:14,LAX,1.75,3.0,2,85,0.4
04/13/2025,06:17:12,LAX,0.25,2.75,3,30,0.6
04/13/2025,09:53:32,LAX,0.75,2.0,1,55,0.6
04/17/2025,04:48:45,LAX,0.75,3.25,2,30,0.4
04/15/2025,14:51:43,ONT,1.5,2.5,1,40,1.0
04/14/2025,04:55:06,ONT,1.5,4.25,3,30,0.3
04/14/2025,19:55:30,ONT,1.0,2.25,4,40,0.5
04/14/2025,14:43:32,LAX,1.75,2.0,2,35,0.9
04/17/2025,16:27:34,ONT,0.25,2.5,1,75,0.9
04/15/2025,00:13:58,ONT,2.0,3.0,1,20,0.6
04/17/2025,15:25:55,ONT,0.75,2.0,2,35,0.6
04/15/2025,13:24:51,ONT,1.25,3.25,2,10,0.0
04/15/2025,04:49:35,LAX,0.25,4.5,3,35,0.5
04/17/2025,16:56:53,ONT,1.5,4.5,1,15,0.2
04/13/2025,21:44:37,ONT,1.25,5.0,4,25,0.7
04/16/2025,06:34:34,LAX,0.75,4.25,2,65,0.2
04/11/2025,18:00:14,LAX,0.5,3.75,1,10,0.6
04/12/2025,03:15:52,ONT,1.75,3.5,4,40,0.9
04/18/2025,10:59:28,ONT,0.5,5.0,3,15,0.7
04/13/2025,21:52:47,ONT,1.75,2.0,2,20,0.1
04/15/2025,18:35:16,ONT,0.75,5.0,2,25,0.8
04/15/2025,01:45:09,LAX,0.75,2.75,2,10,0.4
04/17/2025,19:57:14,ONT,1.5,2.0,2,15,1.0
04/13/2025,04:39:36,LAX,0.5,3.75,2,35,0.2
04/18/2025,18:08:44,LAX,1.75,3.75,1,65,0.5
04/11/2025,20:38:34,ONT,0.25,3.25,2,30,0.6
04/18/2025,12:19:00,LAX,1.5,2.5,4,20,0.4
04/14/2025,17:49:27,LAX,1.0,2.75,2,20,0.7
04/13/2025,21:35:53,ONT,1.25,2.0,3,20,0.8
04/12/2025,10:42:59,ONT,1.0,2.25,0,20,0.9
04/14/2025,00:26:38,ONT,0.25,3.25,4,10,0.6
04/18/2025,19:23:19,LAX,1.75,3.5,0,60,0.1
04/13/2025,18:32:17,ONT,1.0,3.5,4,10,0.2
04/18/2025,17:23:51,LAX,1.0,3.25,2,25,0.6
04/14/2025,22:05:02,ONT,2.0,3.5,1,10,0.5
04/14/2025,19:36:23,ONT,2.0,2.0,1,55,0.9
04/12/2025,15:21:25,ONT,2.0,5.0,1,30,0.5
04/15/2025,20:24:29,ONT,1.0,2.0,1,45,1.0
04/17/2025,12:31:30,LAX,0.75,2.0,2,25,0.8
04/16/2025,03:30:38,ONT,1.0,2.75,3,40,0.3
04/14/2025,06:54:12,LAX,2.0,2.75,1,50,0.7
04/13/2025,09:43:24,LAX,1.75,3.0,2,15,0.2
04/11/2025,11:28:09,LAX,1.5,2.75,2,70,0.4
04/17/2025,16:56:54,ONT,1.75,4.25,2,90,0.5
04/12/2025,07:13:34,LAX,1.25,2.5,3,15,0.2
04/16/2025,03:31:26,LAX,1.0,4.75,5,20,0.9
04/13/2025,05:27:25,LAX,0.25,2.5,2,15,0.6
04/14/2025,05:26:29,LAX,0.5,3.0,3,10,0.0
04/17/2025,23:35:15,LAX,1.75,4.25,2,40,0.9
04/18/2025,15:17:23,LAX,1.25,3.0,1,20,0.9
04/11/2025,10:10:03,ONT,0.5,4.25,2,15,0.6
04/14/2025,08:35:01,LAX,2.0,3.25,3,45,0.9
04/17/2025,22:28:10,ONT,1.25,4.75,3,25,0.9
04/15/2025,16:43:09,LAX,2.0,3.25,3,35,0.1
04/16/2025,11:02:32,LAX,1.0,4.0,3,45,0.9
04/13/2025,02:29:06,LAX,0.25,4.75,1,100,0.8
04/15/2025,18:09:13,ONT,1.0,2.75,1,15,0.7
04/13/2025,19:42:52,ONT,0.75,2.5,1,25,0.3
04/15/2025,00:50:26,ONT,1.0,2.75,2,70,0.3
04/12/2025,18:27:32,LAX,1.75,3.5,2,95,0.4
04/17/2025,07:15:03,ONT,0.25,5.0,0,15,0.3
04/16/2025,01:13:02,ONT,0.25,2.75,2,10,0.3
04/17/2025,21:50:00,ONT,1.5,2.5,2,40,0.2
04/12/2025,17:57:07,ONT,0.75,4.5,3,35,1.0
04/15/2025,14:13:05,LAX,2.0,5.0,3,35,0.9
04/17/2025,13:22:20,LAX,0.75,3.75,3,35,0.3
04/11/2025,18:24:46,ONT,2.0,5.0,3,80,0.1
04/16/2025,21:23:58,LAX,1.75,3.75,2,20,0.0
04/16/2025,22:43:15,LAX,1.75,2.5,2,10,0.7
04/14/2025,16:39:55,LAX,1.75,2.75,2,90,0.6
04/12/2025,04:15:29,ONT,1.75,5.0,1,25,0.8
04/17/2025,13:27:56,LAX,1.25,4.25,2,20,0.9
04/16/2025,12:52:57,ONT,1.0,2.25,1,15,0.0
04/14/2025,23:28:41,ONT,1.25,4.25,1,60,0.0
04/11/2025,16:35:50,ONT,0.25,4.25,1,20,0.6
04/17/2025,13:05:54,ONT,0.25,3.0,2,40,0.6
04/16/2025,15:01:19,LAX,0.75,3.5,2,70,1.0
04/12/2025,10:41:32,ONT,1.0,2.5,1,15,0.1
04/12/2025,06:19:37,ONT,1.75,2.25,3,15,0.4
04/15/2025,12:18:01,LAX,0.5,3.25,1,30,0.2
04/15/2025,04:31:47,ONT,1.0,3.0,1,35,1.0
04/17/2025,16:34:33,LAX,0.75,4.5,4,35,0.3
04/12/2025,19:59:20,LAX,0.75,2.75,2,80,0.4
04/12/2025,16:00:47,ONT,2.0,3.0,3,35,1.0
04/14/2025,20:30:19,LAX,1.5,3.5,4,35,0.7
04/15/2025,12:34:42,ONT,0.5,4.0,3,80,0.4
04/15/2025,06:51:18,LAX,0.75,2.75,1,35,0.7
04/14/2025,11:06:33,ONT,0.25,3.25,1,40,0.7
04/11/2025,18:42:10,ONT,0.5,3.5,2,25,0.4
04/13/2025,21:28:29,LAX,1.0,4.75,2,30,0.2
04/11/2025,12:28:51,ONT,1.75,3.0,2,30,0.4
04/18/2025,13:26:05,ONT,1.75,2.0,3,65,0.5
04/15/2025,05:12:50,ONT,2.0,4.25,3,40,0.4
04/18/2025,12:50:49,ONT,1.0,4.5,3,10,0.2
04/17/2025,16:05:45,ONT,0.75,2.75,3,10,0.4
04/15/2025,15:48:52,LAX,0.25,4.25,2,70,0.7
04/13/2025,05:41:38,LAX,1.75,3.5,2,10,0.2
04/16/2025,08:51:50,ONT,1.5,3.25,1,95,0.4
04/14/2025,01:27:18,ONT,1.75,3.0,1,35,1.0
04/15/2025,14:11:28,ONT,1.5,3.25,3,65,0.3
04/11/2025,22:45:30,ONT,1.5,2.25,1,50,0.9
04/17/2025,10:33:46,ONT,2.0,3.5,1,10,0.5
04/16/2025,06:16:19,LAX,1.75,4.0,1,30,0.8
04/13/2025,11:22:31,ONT,0.75,3.0,2,20,0.9
04/13/2025,07:55:26,LAX,1.75,3.5,3,20,1.0
04/15/2025,14:55:55,LAX,0.75,2.5,1,60,0.8
04/16/2025,20:23:11,ONT,0.5,5.0,0,30,0.5
04/13/2025,19:59:52,ONT,1.25,2.0,2,40,1.0
04/13/2025,20:18:11,LAX,1.0,4.0,4,30,0.7
04/11/2025,17:49:17,ONT,0.25,4.0,4,65,0.6
04/15/2025,01:26:35,ONT,0.25,4.75,2,10,0.1
04/13/2025,06:07:22,LAX,1.75,2.75,3,30,0.4
04/14/2025,20:38:12,ONT,1.25,2.5,2,80,0.2
04/13/2025,21:24:29,ONT,0.25,2.5,2,35,0.1
04/17/2025,17:05:39,ONT,0.25,4.0,4,30,0.7
04/11/2025,07:23:27,LAX,0.25,4.25,2,60,1.0
04/14/2025,01:07:16,LAX,1.0,3.0,2,10,0.8
04/15/2025,21:01:55,ONT,0.5,4.25,4,25,0.3
04/16/2025,07:22:00,ONT,0.75,3.0,1,15,0.0
04/15/2025,21:44:06,ONT,0.5,2.75,3,30,0.1
04/14/2025,23:02:43,ONT,0.25,3.0,3,10,0.1
04/17/2025,16:09:16,ONT,1.0,3.25,2,70,0.8
04/16/2025,11:00:28,ONT,1.25,4.0,3,40,0.0
04/14/2025,20:36:44,ONT,2.0,4.5,2,15,0.8
04/13/2025,13:29:53,ONT,0.25,3.25,1,35,0.4
04/14/2025,10:04:18,LAX,0.75,4.5,3,40,1.0
04/13/2025,23:47:36,LAX,1.25,3.0,4,40,0.7
04/14/2025,10:18:10,LAX,1.0,2.25,1,30,0.9
04/12/2025,02:38:58,LAX,1.5,4.0,1,40,0.4
04/12/2025,12:31:26,LAX,2.0,2.75,2,50,0.3
04/15/2025,19:27:24,LAX,1.0,2.25,3,25,0.8
04/14/2025,04:13:53,ONT,2.0,3.0,3,25,0.3
04/17/2025,12:36:49,ONT,1.5,2.25,2,10,0.9
04/17/2025,02:45:59,ONT,1.25,4.5,3,15,0.1
04/15/2025,22:58:37,LAX,0.25,4.0,2,35,0.0
04/12/2025,04:34:20,LAX,1.5,5.0,1,40,1.0
04/12/2025,10:28:13,ONT,1.25,2.25,1,15,0.7
04/17/2025,07:26:52,LAX,1.0,2.5,2,70,0.1
04/18/2025,00:24:02,LAX,1.5,4.75,2,35,0.1
04/17/2025,13:41:01,ONT,0.75,3.75,2,25,0.3
04/11/2025,13:38:54,ONT,1.0,2.25,2,75,0.9
04/12/2025,05:39:44,LAX,0.25,3.5,2,40,0.6
04/13/2025,02:55:30,LAX,0.5,3.25,2,40,0.7
04/16/2025,07:21:07,LAX,2.0,4.0,2,20,1.0
04/16/2025,17:43:26,LAX,1.75,3.25,4,85,0.4
04/17/2025,18:38:01,ONT,1.75,4.25,1,40,0.4
04/15/2025,20:03:01,LAX,1.75,2.5,2,25,0.2
04/17/2025,18:52:07,LAX,1.0,4.5,2,25,0.7
04/15/2025,17:22:46,LAX,0.75,2.5,2,35,1.0
04/14/2025,03:17:58,LAX,0.25,4.75,2,100,0.8
04/18/2025,16:20:17,ONT,1.5,3.0,2,95,0.4
04/16/2025,14:28:44,ONT,0.25,4.5,2,60,0.4
04/17/2025,23:42:48,ONT,2.0,4.25,4,20,0.2
04/17/2025,11:57:27,LAX,2.0,3.5,2,20,0.5
04/13/2025,23:28:16,LAX,0.5,4.0,1,35,0.7
04/16/2025,21:56:09,LAX,2.0,4.75,3,30,0.1
04/12/2025,18:06:12,LAX,1.5,4.25,2,25,0.4
04/17/2025,22:21:07,LAX,1.25,3.25,3,30,0.5
04/12/2025,19:19:47,ONT,0.75,3.5,3,55,0.3
04/14/2025,12:08:25,ONT,2.0,3.5,3,10,0.3
04/15/2025,00:53:44,LAX,0.25,4.5,1,10,0.8
04/17/2025,00:27:03,LAX,1.0,4.25,3,10,0.8
04/15/2025,20:50:07,LAX,0.5,4.5,1,85,1.0
04/18/2025,20:21:03,LAX,1.5,4.75,3,40,0.3
04/15/2025,00:54:44,LAX,0.75,4.25,1,30,0.2
04/16/2025,10:35:50,ONT,0.5,4.0,3,100,0.3
04/13/2025,16:40:56,LAX,2.0,2.0,4,70,0.2
04/13/2025,20:26:17,LAX,0.5,2.0,0,15,1.0
04/17/2025,14:20:41,LAX,2.0,5.0,1,30,0.8
04/16/2025,21:55:25,LAX,1.75,4.0,1,15,0.9
04/14/2025,07:21:47,LAX,1.25,4.75,3,40,0.4
04/15/2025,01:31:38,ONT,1.25,4.25,3,40,0.7
04/15/2025,17:01:28,LAX,1.5,2.0,2,20,0.2
04/15/2025,13:11:52,ONT,1.75,4.0,3,55,0.5
04/16/2025,13:25:46,LAX,1.5,3.25,1,10,0.4
04/16/2025,23:47:35,ONT,2.0,2.75,1,40,0.6
04/12/2025,11:24:23,LAX,1.0,2.25,2,20,0.6
04/13/2025,01:19:59,LAX,1.5,3.75,2,10,0.5
04/11/2025,10:31:37,ONT,0.75,4.5,4,25,0.4
04/13/2025,10:57:57,LAX,1.25,4.75,3,60,0.3
04/15/2025,18:37:44,LAX,1.25,3.25,1,80,0.4
04/15/2025,12:41:49,LAX,0.5,2.25,3,20,0.0
04/15/2025,20:37:37,ONT,0.25,4.5,2,45,0.6
04/13/2025,08:08:21,LAX,1.0,4.5,1,40,0.8
04/17/2025,19:45:13,LAX,1.75,4.0,4,45,0.3
04/12/2025,21:23:07,ONT,1.75,5.0,2,10,0.4
04/13/2025,22:11:38,LAX,2.0,3.75,1,30,0.3
04/17/2025,08:02:21,LAX,0.75,2.75,0,20,0.7
04/16/2025,09:15:20,ONT,1.5,3.5,2,20,1.0
04/14/2025,23:34:35,ONT,2.0,4.25,2,40,0.7
04/15/2025,07:51:57,LAX,1.75,4.75,1,60,0.9
04/12/2025,01:21:38,LAX,0.5,3.5,3,15,0.1
04/14/2025,11:17:34,ONT,2.0,2.75,2,80,0.5
04/16/2025,16:58:54,LAX,0.5,3.25,2,25,0.5
04/17/2025,15:57:40,ONT,2.0,4.75,1,85,0.1
04/15/2025,18:24:25,LAX,2.0,2.75,2,25,0.1
04/13/2025,16:46:21,LAX,0.25,2.5,2,10,0.6
04/15/2025,00:54:17,ONT,1.5,4.75,1,35,0.9
04/18/2025,09:07:25,LAX,1.0,2.75,3,10,0.3
04/14/2025,13:26:19,ONT,1.5,2.25,1,35,0.7
04/18/2025,04:15:56,ONT,1.0,4.25,2,25,0.9
04/14/2025,05:14:07,LAX,2.0,2.75,2,40,1.0
04/14/2025,08:36:23,ONT,2.0,4.75,1,15,0.8
04/13/2025,16:00:54,LAX,1.5,4.75,3,20,0.0
04/15/2025,09:51:12,ONT,0.5,4.5,4,35,0.1
04/14/2025,19:48:22,LAX,1.75,2.25,3,20,0.7
04/17/2025,01:46:16,LAX,0.75,2.5,3,35,0.5
04/15/2025,01:27:27,LAX,1.75,4.25,2,35,0.7
04/14/2025,22:50:52,ONT,0.5,2.75,2,60,0.3
04/11/2025,10:16:34,ONT,2.0,3.5,1,10,0.9
04/16/2025,08:49:38,ONT,1.0,4.75,3,25,0.1
04/17/2025,19:24:23,ONT,0.25,4.75,3,85,0.6
04/17/2025,10:12:40,LAX,1.75,3.0,1,15,0.0
04/15/2025,16:26:00,LAX,0.25,5.0,2,40,0.8
04/16/2025,10:51:30,ONT,0.25,4.25,0,30,0.9
04/15/2025,23:22:55,ONT,0.75,2.25,3,15,0.8
04/17/2025,05:09:35,ONT,1.75,3.75,3,30,0.8
04/15/2025,10:44:23,ONT,1.75,3.5,3,10,0.9
04/12/2025,18:38:47,LAX,0.75,3.25,3,15,0.1
04/18/2025,15:00:23,ONT,0.75,5.0,2,40,0.1
04/17/2025,16:14:36,LAX,0.75,2.5,2,15,0.1
04/12/2025,23:44:30,ONT,0.25,2.25,1,55,0.8
04/13/2025,18:12:16,ONT,1.75,4.0,3,25,0.7
04/16/2025,12:21:18,ONT,1.5,4.25,1,10,0.1
04/16/2025,08:50:42,ONT,2.0,4.25,3,15,0.7
04/15/2025,01:34:55,ONT,1.25,3.5,3,20,0.2
04/18/2025,00:23:30,LAX,0.75,2.75,1,40,0.2
04/17/2025,16:00:05,ONT,0.5,3.75,1,25,0.7
04/11/2025,11:50:21,ONT,1.75,3.0,2,40,0.6
04/15/2025,22:16:49,ONT,0.25,2.25,3,15,0.9
04/16/2025,01:22:53,ONT,0.75,3.5,2,30,0.9
04/14/2025,21:43:51,ONT,1.75,4.25,2,20,0.0
04/13/2025,19:47:51,LAX,0.75,3.75,1,25,0.6
04/15/2025,23:39:35,ONT,0.5,3.0,0,10,0.3
04/13/2025,15:50:20,LAX,1.5,2.0,3,95,0.7
04/15/2025,01:07:27,ONT,1.5,2.25,4,15,0.9
04/13/2025,19:50:40,ONT,1.25,4.5,1,30,0.9
04/13/2025,08:28:51,ONT,2.0,2.5,3,30,0.2
04/12/2025,19:31:06,LAX,0.25,3.0,2,15,0.2
04/11/2025,15:55:19,LAX,0.5,3.0,2,60,0.8
04/17/2025,12:02:23,ONT,0.5,3.25,2,20,0.2
04/15/2025,17:23:49,LAX,0.75,3.25,4,20,0.1
04/13/2025,07:35:25,ONT,2.0,4.25,1,55,0.3
04/13/2025,15:02:43,LAX,0.75,4.75,2,10,0.4
04/14/2025,10:12:29,ONT,1.25,2.75,3,35,0.4
04/11/2025,21:53:44,ONT,1.75,2.25,1,10,0.5
04/12/2025,12:11:11,ONT,0.25,2.0,1,35,0.7
04/16/2025,18:54:44,ONT,1.0,2.25,1,30,0.0
04/16/2025,05:28:00,LAX,1.5,2.25,1,60,0.3
04/16/2025,15:04:28,LAX,1.75,3.75,2,15,0.7
04/13/2025,21:42:40,LAX,0.25,3.75,2,45,0.3
04/12/2025,20:15:44,ONT,0.5,2.0,2,25,0.6
04/17/2025,19:29:42,ONT,1.75,3.0,2,40,0.2
04/12/2025,11:29:26,ONT,0.25,3.5,2,35,0.8
04/12/2025,20:32:28,LAX,0.75,3.5,2,90,0.3
04/15/2025,11:04:50,LAX,1.0,5.0,1,20,0.9
04/16/2025,20:41:20,ONT,0.75,4.75,3,10,0.5
04/12/2025,22:02:39,ONT,0.25,2.0,1,10,0.3
04/15/2025,05:33:07,LAX,1.75,3.25,3,95,0.8
04/17/2025,14:02:25,ONT,0.25,4.5,3,40,0.4
04/11/2025,08:07:54,LAX,0.75,3.0,1,10,0.7
04/16/2025,17:13:44,ONT,0.75,2.0,1,25,0.6
04/15/2025,14:27:51,LAX,0.5,3.25,1,20,0.1
04/12/2025,19:53:40,LAX,0.25,2.25,1,70,0.4
04/15/2025,17:52:16,ONT,1.0,2.75,2,80,1.0
04/16/2025,18:03:53,LAX,0.75,2.5,0,60,0.1
04/14/2025,00:43:03,LAX,0.25,3.25,5,30,0.0
04/15/2025,15:57:26,LAX,0.75,4.5,2,20,1.0
04/14/2025,06:23:45,ONT,0.75,4.5,5,35,0.2
04/11/2025,04:08:02,LAX,0.5,2.25,3,60,0.9
04/13/2025,04:42:16,ONT,1.0,2.75,3,15,0.8
04/11/2025,16:09:46,LAX,0.75,3.25,1,25,0.7
04/13/2025,01:14:41,LAX,1.0,2.5,0,30,0.9
04/14/2025,18:05:36,ONT,1.5,3.5,2,20,1.0
04/16/2025,06:05:13,LAX,1.0,3.0,3,25,0.9
04/13/2025,15:18:52,ONT,1.25,4.25,2,40,0.6
04/13/2025,16:21:24,LAX,0.75,3.0,2,25,0.8
04/13/2025,19:32:58,ONT,1.0,3.0,1,10,1.0
04/13/2025,03:50:35,ONT,1.0,3.5,2,90,0.1
04/13/2025,06:46:33,ONT,1.0,3.0,2,30,0.7
04/15/2025,02:49:59,ONT,0.75,4.25,2,15,0.6
04/15/2025,19:53:43,ONT,1.75,5.0,1,35,0.9
04/15/2025,07:03:27,LAX,1.75,3.5,3,20,0.0
04/11/2025,07:14:56,LAX,1.25,3.75,2,70,0.7
04/16/2025,18:00:09,LAX,1.5,5.0,2,35,0.2
04/16/2025,02:20:12,LAX,1.75,3.5,2,20,0.8
04/17/2025,21:59:40,ONT,1.5,2.75,1,40,0.9
04/12/2025,07:08:23,ONT,0.75,3.0,2,100,0.2
04/14/2025,18:02:43,ONT,1.75,3.5,1,35,0.5
04/12/2025,23:31:28,LAX,1.5,2.75,2,35,0.6
04/17/2025,18:58:41,ONT,0.75,5.0,1,40,0.7
04/16/2025,15:56:31,ONT,1.0,2.5,3,35,0.8
04/11/2025,15:45:31,ONT,2.0,4.25,2,10,0.9
04/17/2025,07:55:29,ONT,2.0,2.25,4,25,0.7
