latitude,longitude,datetime_sin,datetime_cos,ElapsedTime,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,cluster,Cluster,BagNumber_actual,ClusterBagSum
8.0,8.0,111.86301167990544,124.34152197263424,1.418959073881575,0.8571428571428572,0.5833333333333334,0.4,0.3333333333333333,0.2,2,385,0.4,4.800000000000001
0.0,0.0,99.11321064280824,124.84674578324274,124.3155609173042,1.0,0.25,0.6000000000000001,0.3333333333333333,0.1,1,84,0.6000000000000001,4.800000000000001
0.0,0.0,0.3120855191021875,1.1017911283081,104.66659469854633,1.0,0.5833333333333334,0.6000000000000001,0.2777777777777778,0.6,0,516,0.6000000000000001,4.800000000000001
0.0,0.0,106.72279058488465,124.89357025297201,0.5703659022465125,0.7142857142857142,0.3333333333333333,0.6000000000000001,0.1111111111111111,0.9,2,298,0.6000000000000001,4.800000000000001
0.0,0.0,19.767559514209466,52.986342954966446,109.79682731880173,0.0,0.0833333333333333,0.6000000000000001,0.1111111111111111,0.9,3,516,0.6000000000000001,4.800000000000001
0.0,0.0,119.5427691216301,122.63236938063474,2.692127058603562,0.7142857142857142,0.0,0.6000000000000001,0.2777777777777778,0.1,2,299,0.6000000000000001,4.800000000000001
8.0,8.0,124.49850271040955,120.95829508492103,3.51929673049571,0.7142857142857142,0.0,0.4,0.2222222222222222,0.0,2,384,0.4,4.800000000000001
8.0,8.0,100.98571306967123,124.953842774904,124.62439318632546,0.4285714285714285,0.4166666666666666,0.4,0.0,0.7,1,110,0.4,4.800000000000001
8.0,8.0,99.18236013059995,124.85181120335368,124.32696823534911,0.5714285714285714,1.0,0.4,0.2777777777777778,0.5,1,110,0.4,4.800000000000001
0.0,0.0,21.008813465226925,55.5038548445733,110.07839331542293,1.0,0.7499999999999999,0.2,1.0,1.0,3,815,0.2,4.800000000000001
0.0,0.0,110.21602620299988,124.56978974675486,1.146852804419575,0.1428571428571428,1.0,0.2,0.0,0.4,2,391,0.2,4.800000000000001
0.0,0.0,20.953267487501556,55.392712798584554,110.06587308830046,0.4285714285714285,0.8333333333333334,0.6000000000000001,0.0,0.3,3,515,0.6000000000000001,4.800000000000001
0.0,0.0,20.128894542508625,53.72658803424553,109.87918259054071,0.8571428571428572,0.4166666666666666,0.4,0.1666666666666666,0.6,3,754,0.4,4.800000000000001
0.0,0.0,16.72401735744078,46.49866553883605,109.08957360001605,0.8571428571428572,0.8333333333333334,0.8,0.0555555555555555,1.0,3,458,0.8,4.800000000000001
0.0,0.0,98.54320309965489,124.80174458473326,124.22152010025086,0.0,0.6666666666666666,0.6000000000000001,0.0555555555555555,0.1,1,77,0.6000000000000001,4.800000000000001
8.0,8.0,19.561898023274125,52.5622653170319,109.74980691027504,0.7142857142857142,0.3333333333333333,0.4,0.0,0.0,3,754,0.4,4.800000000000001
8.0,8.0,107.3384472681248,124.85230083444314,0.6719188555733251,0.0,1.0,0.6000000000000001,0.2777777777777778,0.1,2,308,0.6000000000000001,4.800000000000001
0.0,0.0,16.92183061904955,46.93456432320264,109.1363157812733,0.7142857142857142,0.0833333333333333,0.2,0.2777777777777778,0.9,3,815,0.2,4.800000000000001
8.0,8.0,1.163663536243075,4.0469528955341625,104.93285819535117,0.7142857142857142,0.4166666666666666,0.4,0.5,0.2,0,753,0.4,4.800000000000001
0.0,0.0,106.47481481934564,124.90828571225771,0.5294664936464,0.8571428571428572,0.1666666666666666,0.4,0.2222222222222222,0.2,2,386,0.4,4.800000000000001
8.0,8.0,0.2303109931600375,0.8142856830367624,104.6407195624932,1.0,0.25,0.4,0.1111111111111111,0.7,0,753,0.4,4.800000000000001
0.0,0.0,1.0047785921892496,3.5040844090532994,104.8836119686694,0.2857142857142857,0.0833333333333333,0.4,0.3333333333333333,0.6,0,753,0.4,4.800000000000001
8.0,8.0,102.63432174705761,124.99647627721863,124.8962212285181,0.8571428571428572,0.9166666666666666,0.6000000000000001,0.3333333333333333,0.0,1,69,0.6000000000000001,4.800000000000001
8.0,8.0,122.03885950755172,121.8458260353705,3.1080768263394374,0.5714285714285714,0.0833333333333333,0.4,0.1666666666666666,0.7,2,380,0.4,4.800000000000001
8.0,8.0,1.273541733303125,4.4206412300737625,104.96680192221659,0.1428571428571428,0.6666666666666666,0.4,0.8888888888888888,0.3,0,753,0.4,4.800000000000001
8.0,8.0,0.8206507173147375,2.871210767742988,104.82629715117537,0.2857142857142857,0.0,0.4,0.0,0.5,0,753,0.4,4.800000000000001
0.0,0.0,109.5571876401979,124.64751794174852,1.0380659420886624,0.1428571428571428,0.7499999999999999,0.2,0.5,0.2,2,391,0.2,4.800000000000001
0.0,0.0,108.34687534262301,124.77011054119981,0.8382987626676874,0.7142857142857142,0.0833333333333333,0.6000000000000001,0.1666666666666666,0.0,2,306,0.6000000000000001,4.800000000000001
8.0,8.0,102.0217583845885,124.98628054531065,124.79522472973005,0.7142857142857142,0.0,0.4,0.2777777777777778,0.9,1,111,0.4,4.800000000000001
0.0,0.0,107.13942389268213,124.86638054446675,0.6390880377854875,0.8571428571428572,0.5833333333333334,0.2,0.3333333333333333,0.0,2,391,0.2,4.800000000000001
0.0,0.0,115.80997014147104,123.5963084307292,2.072236702405875,0.4285714285714285,0.3333333333333333,0.2,1.0,0.5,2,391,0.2,4.800000000000001
8.0,8.0,102.3828810321896,124.99309880764326,124.8547653653792,0.7142857142857142,0.0833333333333333,0.2,0.2777777777777778,0.9,1,205,0.2,4.800000000000001
0.0,0.0,1.2437912747401874,4.319601306106363,104.95762042232676,0.2857142857142857,0.4166666666666666,0.2,0.0555555555555555,0.2,0,816,0.2,4.800000000000001
8.0,8.0,98.87878730382414,124.82893947525035,124.27688732685917,0.7142857142857142,0.0,0.6000000000000001,0.4444444444444445,0.4,1,70,0.6000000000000001,4.800000000000001
0.0,0.0,16.598278104285782,46.220520019263276,109.05980328219145,0.1428571428571428,0.25,0.8,0.1666666666666666,0.9,3,457,0.8,4.800000000000001
8.0,8.0,118.96402470833169,122.79843212958902,2.595860423395125,1.0,0.4999999999999999,0.2,0.2222222222222222,0.0,2,391,0.2,4.800000000000001
0.0,0.0,16.924188411843954,46.939747583664186,109.13687223581209,0.7142857142857142,0.3333333333333333,0.6000000000000001,0.2777777777777778,0.2,3,515,0.6000000000000001,4.800000000000001
8.0,8.0,98.81133038156092,124.8236341327582,124.26575823608366,0.4285714285714285,0.0833333333333333,0.4,0.2777777777777778,0.1,1,111,0.4,4.800000000000001
8.0,8.0,98.87204154949904,124.82841258566395,124.27577441778162,0.4285714285714285,0.4999999999999999,0.0,0.611111111111111,0.5,1,207,0.0,4.6000000000000005
0.0,0.0,1.27534548963895,4.4267639145803255,104.96735837675536,0.0,0.8333333333333334,0.2,0.0555555555555555,0.1,0,817,0.2,4.800000000000001
8.0,8.0,115.56489652369561,123.65075362767598,2.03161552107515,0.1428571428571428,0.8333333333333334,0.2,0.1111111111111111,0.4,2,390,0.2,4.800000000000001
8.0,8.0,0.648914008580225,2.2772450161157,104.77259928818336,0.2857142857142857,0.8333333333333334,0.2,0.2777777777777778,0.1,0,816,0.2,4.800000000000001
0.0,0.0,121.13314460092903,122.1444586700708,2.95699941906145,0.8571428571428572,1.0,0.4,1.0,0.8,2,380,0.4,4.800000000000001
8.0,8.0,0.4788089153708,1.6853717711101877,104.71917965246078,0.4285714285714285,0.1666666666666666,0.8,0.3333333333333333,0.7,0,457,0.8,4.800000000000001
0.0,0.0,0.49118737777086197,1.7285623100197125,104.72307483423221,0.1428571428571428,0.9166666666666666,0.2,0.2222222222222222,0.8,0,818,0.2,4.800000000000001
0.0,0.0,99.00189970934726,124.83841293908742,124.29719791752456,0.2857142857142857,0.1666666666666666,0.4,0.2222222222222222,0.4,1,110,0.4,4.800000000000001
8.0,8.0,0.9421155887479126,3.289157998076413,104.8641360598122,0.1428571428571428,1.0,0.4,0.0555555555555555,1.0,0,731,0.4,4.800000000000001
8.0,8.0,103.09502144321354,124.9997467292802,124.97217727306115,1.0,0.0833333333333333,0.6000000000000001,0.611111111111111,0.1,1,71,0.6000000000000001,4.800000000000001
8.0,8.0,16.795787230043878,46.657053640885266,109.10654546344873,1.0,0.0,0.4,0.1111111111111111,0.9,3,731,0.4,4.800000000000001
0.0,0.0,21.278363662707548,56.04121306823725,110.1390468601496,0.7142857142857142,0.25,0.2,0.1111111111111111,0.3,3,818,0.2,4.800000000000001
0.0,0.0,101.58977609083495,124.97507693592487,124.72399854876656,0.0,1.0,0.4,0.3333333333333333,0.7,1,107,0.4,4.800000000000001
8.0,8.0,122.0238563382547,121.8508960351792,3.1055727809149376,0.4285714285714285,0.6666666666666666,0.2,0.2222222222222222,0.6,2,390,0.2,4.800000000000001
0.0,0.0,99.7069263631235,124.88746313470658,124.41349691612896,0.5714285714285714,0.8333333333333334,0.4,0.0,0.4,1,108,0.4,4.800000000000001
8.0,8.0,102.42844386287692,124.99379425796005,124.8622775016527,0.8571428571428572,0.5833333333333334,0.2,0.3333333333333333,0.1,1,205,0.2,4.800000000000001
0.0,0.0,99.35776967611439,124.86427835636601,124.35590387136554,0.5714285714285714,0.0,0.2,0.2777777777777778,0.6,1,205,0.2,4.800000000000001
8.0,8.0,19.334876729325725,52.09180526237888,109.69777841089939,0.8571428571428572,0.8333333333333334,0.4,0.2777777777777778,0.5,3,730,0.4,4.800000000000001
8.0,8.0,103.25871421642469,124.99999977205638,124.99916531819184,0.1428571428571428,0.6666666666666666,0.6000000000000001,0.0555555555555555,0.1,1,68,0.6000000000000001,4.800000000000001
8.0,8.0,103.09839654983868,124.99975675879915,124.97273372759992,0.1428571428571428,0.0,0.4,0.0555555555555555,0.0,1,106,0.4,4.800000000000001
8.0,8.0,18.498580061266207,50.337263712879206,109.50496691321314,0.2857142857142857,0.0833333333333333,0.2,0.3333333333333333,0.9,3,818,0.2,4.800000000000001
0.0,0.0,121.6586881828237,121.97301658454276,3.0446410089188474,0.4285714285714285,0.25,0.8,0.0,0.9,2,213,0.8,4.800000000000001
8.0,8.0,101.22699481062048,124.96310315062715,124.66417968584804,0.2857142857142857,0.1666666666666666,0.6000000000000001,0.0555555555555555,0.5,1,71,0.6000000000000001,4.800000000000001
8.0,8.0,100.373271792472,124.92568456738836,124.52339668753744,0.4285714285714285,0.1666666666666666,0.6000000000000001,0.2222222222222222,0.1,1,75,0.6000000000000001,4.800000000000001
0.0,0.0,1.063950615816875,3.7066086268211125,104.90197496844903,0.8571428571428572,0.6666666666666666,0.0,0.3333333333333333,0.5,0,841,0.0,2.8000000000000003
0.0,0.0,113.96903271877791,123.97877741195124,1.7672996151560374,0.8571428571428572,0.0,0.4,0.2222222222222222,0.2,2,380,0.4,4.800000000000001
8.0,8.0,0.8831231445100874,3.08639259376141,104.84577306003258,0.4285714285714285,0.9166666666666666,0.2,0.0,0.1,0,818,0.2,4.800000000000001
8.0,8.0,115.336562612985,123.70050342289281,1.9937766124383125,1.0,0.4999999999999999,0.4,0.0,0.5,2,379,0.4,4.800000000000001
0.0,0.0,106.72616430639606,124.89336249813094,0.5709223567852875,0.7142857142857142,0.1666666666666666,0.4,0.2777777777777778,0.5,2,379,0.4,4.800000000000001
0.0,0.0,98.95467798056552,124.83481117339554,124.28940755398168,1.0,0.0,0.2,0.1666666666666666,0.5,1,205,0.2,4.800000000000001
8.0,8.0,17.937114278979827,49.14001310586549,109.37447832386991,0.7142857142857142,1.0,0.4,0.2777777777777778,0.5,3,730,0.4,4.800000000000001
0.0,0.0,20.46218834006997,54.403977462370946,109.95486040781442,0.2857142857142857,0.25,0.6000000000000001,0.2222222222222222,0.9,3,515,0.6000000000000001,4.800000000000001
0.0,0.0,18.4277468838117,50.18708507427054,109.48855150431919,0.1428571428571428,1.0,0.4,0.0,0.3,3,729,0.4,4.800000000000001
8.0,8.0,1.105243217653487,3.8476925061001124,104.91477342284091,0.7142857142857142,0.3333333333333333,0.4,0.6666666666666666,0.6,0,730,0.4,4.800000000000001
0.0,0.0,117.9980821439964,123.06198772200844,2.4353232889579375,0.8571428571428572,0.4166666666666666,0.2,0.3333333333333333,0.3,2,392,0.2,4.800000000000001
0.0,0.0,1.18885521494385,4.132752999281885,104.94064855889405,1.0,0.4999999999999999,0.6000000000000001,0.0555555555555555,0.1,0,511,0.6000000000000001,4.800000000000001
8.0,8.0,0.7155623301328751,2.5081788924111628,104.7934663333875,0.1428571428571428,0.9166666666666666,0.4,0.7777777777777778,0.9,0,730,0.4,4.800000000000001
0.0,0.0,116.54487306922292,123.4265304220004,2.1941002463980626,0.8571428571428572,0.25,0.8,0.1666666666666666,1.0,2,213,0.8,4.800000000000001
0.0,0.0,0.838489966593675,2.9327046821812623,104.83186169656314,0.8571428571428572,1.0,0.6000000000000001,1.0,0.6,0,499,0.6000000000000001,4.800000000000001
0.0,0.0,0.37727784835391,1.3303956682829123,104.68718351648106,0.0,0.4166666666666666,0.2,0.0555555555555555,0.3,0,819,0.2,4.800000000000001
0.0,0.0,0.0209590946550125,0.0743827633103625,104.57422324510931,0.4285714285714285,0.6666666666666666,0.4,0.7777777777777778,0.7,0,729,0.4,4.800000000000001
8.0,8.0,18.281461534974426,49.8761485938621,109.45460777745382,0.0,0.1666666666666666,0.6000000000000001,0.0555555555555555,0.4,3,498,0.6000000000000001,4.800000000000001
8.0,8.0,0.8902690991778245,3.110976441766325,104.84799887818765,0.1428571428571428,0.3333333333333333,0.0,0.1666666666666666,0.1,0,841,0.0,2.8000000000000003
0.0,0.0,112.08350474553751,124.3072751059814,1.455406846171475,1.0,0.4999999999999999,0.4,0.0555555555555555,0.9,2,379,0.4,4.800000000000001
8.0,8.0,110.15874386228505,124.57685566387106,1.137393077260362,0.1428571428571428,0.0833333333333333,0.4,0.6666666666666666,0.6,2,379,0.4,4.800000000000001
8.0,8.0,99.1907930872211,124.85242311565244,124.32835937169602,0.2857142857142857,0.8333333333333334,0.4,0.1111111111111111,0.0,1,107,0.4,4.800000000000001
8.0,8.0,0.634710308521925,2.2279597117898122,104.76814765187314,0.4285714285714285,0.0833333333333333,0.0,0.2222222222222222,1.0,0,841,0.0,2.8000000000000003
0.0,0.0,17.025637377467774,47.162493826878176,109.16079978097953,0.8571428571428572,0.3333333333333333,0.4,0.3333333333333333,0.7,3,731,0.4,4.800000000000001
8.0,8.0,0.49737808641973696,1.7501556286003874,104.72502242511793,0.7142857142857142,0.4999999999999999,0.4,0.2222222222222222,0.6,0,731,0.4,4.800000000000001
8.0,8.0,100.52004904581082,124.9330412368036,124.54760245997426,0.0,0.25,0.4,0.2222222222222222,0.8,1,107,0.4,4.800000000000001
0.0,0.0,99.11321064280824,124.84674578324274,124.3155609173042,0.0,0.3333333333333333,0.6000000000000001,0.1666666666666666,1.0,1,72,0.6000000000000001,4.800000000000001
8.0,8.0,17.21352841790834,47.57362503851147,109.2050379168123,0.4285714285714285,0.9166666666666666,0.2,1.0,0.7,3,819,0.2,4.800000000000001
0.0,0.0,123.45445153258612,121.34873686887673,3.3445700053197,0.2857142857142857,1.0,0.2,0.8333333333333334,0.6,2,392,0.2,4.800000000000001
0.0,0.0,98.70508856263726,124.8151139835129,124.24822991811214,1.0,0.0,0.2,0.2222222222222222,0.4,1,205,0.2,4.800000000000001
8.0,8.0,0.79212458941905,2.772798236169125,104.81739387855492,0.1428571428571428,0.0,0.4,0.3333333333333333,0.5,0,733,0.4,4.800000000000001
0.0,0.0,100.66008170875912,124.93970239608814,124.57069532333344,0.1428571428571428,0.0833333333333333,0.4,0.0555555555555555,0.8,1,108,0.4,4.800000000000001
0.0,0.0,103.75822909201443,124.99782569888555,0.0815205899308375,0.5714285714285714,0.5833333333333334,0.2,0.0555555555555555,0.9,2,388,0.2,4.800000000000001
0.0,0.0,1.2095600889343374,4.2032158127255626,104.94704778609002,0.1428571428571428,0.5833333333333334,0.4,0.3333333333333333,0.4,0,733,0.4,4.800000000000001
0.0,0.0,20.971779192258985,55.42976848339918,110.07004649734127,1.0,0.4166666666666666,0.4,0.2222222222222222,1.0,3,733,0.4,4.800000000000001
8.0,8.0,121.90548760124204,121.89075058531024,3.08581864478835,0.5714285714285714,0.7499999999999999,0.4,0.2222222222222222,0.5,2,383,0.4,4.800000000000001
8.0,8.0,110.36090978364595,124.5516561953014,1.1707803495869875,0.2857142857142857,0.1666666666666666,0.4,0.0,0.0,2,383,0.4,4.800000000000001
8.0,8.0,16.510258784935125,46.0253176159228,109.03893623698733,0.8571428571428572,1.0,0.4,0.1666666666666666,0.0,3,732,0.4,4.800000000000001
0.0,0.0,102.63938434351869,124.99653273101741,124.89705591032624,0.1428571428571428,0.0,0.4,0.1666666666666666,0.5,1,108,0.4,4.800000000000001
8.0,8.0,99.13344937704551,124.84823715390789,124.31889964453686,0.8571428571428572,0.25,0.4,0.1666666666666666,0.2,1,108,0.4,4.800000000000001
0.0,0.0,19.82483825746349,53.1040961821084,109.809904000463,0.2857142857142857,0.7499999999999999,0.2,0.1111111111111111,0.5,3,819,0.2,4.800000000000001
8.0,8.0,124.21603571075926,121.06593039055134,3.47199809469965,0.2857142857142857,0.9166666666666666,0.6000000000000001,0.6666666666666666,0.0,2,282,0.6000000000000001,4.800000000000001
8.0,8.0,103.3464670663168,124.99993918969265,0.013633136200037,0.5714285714285714,0.7499999999999999,0.4,0.1666666666666666,0.4,2,384,0.4,4.800000000000001
0.0,0.0,110.9841263873931,124.46937430681811,1.2737244392607474,0.4285714285714285,0.6666666666666666,0.2,0.9444444444444444,0.0,2,388,0.2,4.800000000000001
8.0,8.0,99.33752968442192,124.86286778465481,124.35256514413284,0.2857142857142857,0.9166666666666666,0.6000000000000001,0.3333333333333333,0.4,1,74,0.6000000000000001,4.800000000000001
0.0,0.0,21.313040067170483,56.110103658509594,110.14683722369249,1.0,0.0833333333333333,0.2,0.1666666666666666,0.9,3,817,0.2,4.800000000000001
0.0,0.0,98.71183397060811,124.81566091836282,124.24934282718972,0.2857142857142857,0.0833333333333333,0.6000000000000001,0.3333333333333333,0.4,1,100,0.6000000000000001,4.800000000000001
8.0,8.0,0.20835831211502498,0.73696036429015,104.63376388075847,0.1428571428571428,1.0,0.0,0.3888888888888889,0.9,0,841,0.0,2.8000000000000003
8.0,8.0,111.98588546948102,124.32254479570486,1.439269664546935,0.5714285714285714,0.7499999999999999,0.4,0.3333333333333333,0.2,2,384,0.4,4.800000000000001
8.0,8.0,20.5125315116414,54.50584777180184,109.96626772585934,0.0,0.25,0.2,0.0555555555555555,0.9,3,817,0.2,4.800000000000001
8.0,8.0,101.02283276862912,124.95533485770552,124.63051418625201,0.7142857142857142,0.6666666666666666,0.0,0.7777777777777778,1.0,1,207,0.0,4.6000000000000005
8.0,8.0,118.50712519868924,122.92521515067625,2.5199043788520497,0.8571428571428572,0.25,0.4,0.2222222222222222,0.1,2,382,0.4,4.800000000000001
0.0,0.0,103.10852187047988,124.99978563165735,124.97440309121626,1.0,0.3333333333333333,0.4,0.5,0.3,1,108,0.4,4.800000000000001
0.0,0.0,117.55580204311912,123.17699456775755,2.361871289839362,0.7142857142857142,1.0,0.2,0.611111111111111,1.0,2,389,0.2,4.800000000000001
8.0,8.0,100.95196807584281,124.95246506503774,124.61882864093772,0.5714285714285714,0.0833333333333333,0.4,0.9444444444444444,0.5,1,108,0.4,4.800000000000001
8.0,8.0,16.32865475206211,45.62127197959447,108.99581101023209,0.1428571428571428,0.8333333333333334,0.2,0.3333333333333333,0.1,3,817,0.2,4.800000000000001
8.0,8.0,98.6578711074686,124.81126276279983,124.24043955456929,0.8571428571428572,0.1666666666666666,0.4,0.3888888888888889,0.4,1,108,0.4,4.800000000000001
0.0,0.0,0.611640256030337,2.14785654705135,104.76091374286904,0.8571428571428572,1.0,0.6000000000000001,0.2777777777777778,0.8,0,480,0.6000000000000001,4.800000000000001
0.0,0.0,99.49945266633605,124.8739482256356,124.37927496199414,0.5714285714285714,0.4166666666666666,0.4,0.3333333333333333,1.0,1,108,0.4,4.800000000000001
8.0,8.0,99.60234477173023,124.88074648441945,124.39624682542686,0.7142857142857142,0.25,0.6000000000000001,0.1666666666666666,0.1,1,98,0.6000000000000001,4.800000000000001
0.0,0.0,0.3790413328777375,1.336572159046587,104.68773997101985,0.4285714285714285,0.0,0.4,1.0,0.0,0,732,0.4,4.800000000000001
8.0,8.0,1.200556672253712,4.172581563266875,104.94426551339613,0.7142857142857142,1.0,0.4,0.3333333333333333,1.0,0,731,0.4,4.800000000000001
8.0,8.0,99.61246545184426,124.88140498889462,124.3979161890432,0.7142857142857142,1.0,0.4,0.1666666666666666,0.6,1,107,0.4,4.800000000000001
8.0,8.0,101.58471391471653,124.97492596608184,124.7231638669584,0.0,0.6666666666666666,0.2,0.8333333333333334,0.1,1,204,0.2,4.800000000000001
0.0,0.0,20.871859029713615,55.22956879971332,110.04751008852081,1.0,0.5833333333333334,0.4,0.0555555555555555,0.9,3,731,0.4,4.800000000000001
0.0,0.0,98.4808119999035,124.79646725516051,124.2112256912835,0.8571428571428572,0.4999999999999999,0.2,0.0,0.8,1,205,0.2,4.800000000000001
0.0,0.0,124.47192267298664,120.9684869081334,3.5148450941854876,1.0,0.25,0.6000000000000001,0.7222222222222222,0.4,2,284,0.6000000000000001,4.800000000000001
8.0,8.0,17.423190565730515,48.030243373608826,109.25428414349405,0.2857142857142857,0.0833333333333333,0.4,0.0555555555555555,1.0,3,731,0.4,4.800000000000001
0.0,0.0,100.65670738571784,124.93954598822144,124.57013886879473,0.2857142857142857,0.3333333333333333,0.2,0.0555555555555555,0.1,1,205,0.2,4.800000000000001
8.0,8.0,101.45647312968819,124.97094934841576,124.70201859448491,0.1428571428571428,0.9166666666666666,0.4,0.3333333333333333,0.5,1,107,0.4,4.800000000000001
0.0,0.0,101.09538551679522,124.95818042426649,124.64247795883574,0.8571428571428572,0.8333333333333334,0.6000000000000001,0.4444444444444445,0.9,1,101,0.6000000000000001,4.800000000000001
8.0,8.0,108.2069292212882,124.78260000640917,0.8152058993084376,0.7142857142857142,0.3333333333333333,0.2,0.3888888888888889,0.6,2,389,0.2,4.800000000000001
8.0,8.0,18.14858077724059,49.592782317519394,109.42372455055165,0.5714285714285714,0.3333333333333333,0.6000000000000001,0.3333333333333333,0.4,3,480,0.6000000000000001,4.800000000000001
0.0,0.0,16.97371766114958,47.0485633498823,109.1485577811264,0.0,0.1666666666666666,0.4,0.0555555555555555,1.0,3,729,0.4,4.800000000000001
0.0,0.0,107.88317322702915,124.81015512511661,0.7617862635858375,0.5714285714285714,0.5833333333333334,0.4,0.2777777777777778,1.0,2,382,0.4,4.800000000000001
0.0,0.0,0.917077841496612,3.203150585126125,104.85634569626932,0.8571428571428572,0.8333333333333334,0.6000000000000001,0.1111111111111111,0.7,0,481,0.6000000000000001,4.800000000000001
8.0,8.0,108.82904568936172,124.7244041669542,0.9178717617127995,0.0,0.7499999999999999,0.0,0.5555555555555556,0.1,2,414,0.0,4.2
8.0,8.0,108.77510084124708,124.72972382004974,0.9089684890923749,1.0,0.4166666666666666,0.2,0.2222222222222222,0.7,2,389,0.2,4.800000000000001
0.0,0.0,101.44972366997692,124.9707319489538,124.70090568540733,1.0,0.0,0.2,0.3333333333333333,0.0,1,205,0.2,4.800000000000001
8.0,8.0,117.6395823522503,123.15548201296795,2.3757826533087876,0.7142857142857142,0.0833333333333333,0.4,0.2222222222222222,0.8,2,382,0.4,4.800000000000001
0.0,0.0,107.83595597291264,124.81401768415134,0.7539959000429499,0.8571428571428572,0.0833333333333333,0.6000000000000001,0.3333333333333333,0.4,2,281,0.6000000000000001,4.800000000000001
0.0,0.0,18.51779900792375,50.37796849695707,109.5094185495234,0.4285714285714285,0.4166666666666666,0.6000000000000001,0.2222222222222222,0.1,3,480,0.6000000000000001,4.800000000000001
0.0,0.0,100.10334794377032,124.91115443005705,124.47888032443524,0.2857142857142857,0.0,0.6000000000000001,0.0555555555555555,0.3,1,91,0.6000000000000001,4.800000000000001
8.0,8.0,0.747593602992737,2.6189738292796374,104.80348251508552,0.8571428571428572,0.9166666666666666,0.6000000000000001,0.2222222222222222,0.8,0,480,0.6000000000000001,4.800000000000001
0.0,0.0,0.7351339086118724,2.5758910224231353,104.79958733331404,0.2857142857142857,0.7499999999999999,0.2,0.0555555555555555,0.5,0,817,0.2,4.800000000000001
0.0,0.0,101.19324860053902,124.96187028809109,124.65861514046026,0.5714285714285714,0.0833333333333333,0.4,0.8888888888888888,0.4,1,111,0.4,4.800000000000001
0.0,0.0,19.061274980553375,51.5215296853269,109.6348990480176,0.4285714285714285,1.0,0.4,0.4444444444444445,0.0,3,726,0.4,4.800000000000001
0.0,0.0,99.75584448182602,124.89053798490741,124.42156550694122,0.5714285714285714,0.0,0.4,0.2777777777777778,0.6,1,110,0.4,4.800000000000001
0.0,0.0,18.868083025538663,51.11667401717032,109.59038268491541,0.5714285714285714,0.4999999999999999,0.6000000000000001,0.3333333333333333,0.3,3,484,0.6000000000000001,4.800000000000001
0.0,0.0,111.39668411599433,124.41108187953344,1.341890120260947,0.4285714285714285,0.3333333333333333,0.6000000000000001,0.1111111111111111,0.9,2,278,0.6000000000000001,4.800000000000001
8.0,8.0,0.41785835430803747,1.4724281624410747,104.69998197087295,0.8571428571428572,0.7499999999999999,0.2,0.0,0.9,0,818,0.2,4.800000000000001
8.0,8.0,99.22283850366021,124.85473683979642,124.33364568981445,0.5714285714285714,0.1666666666666666,0.6000000000000001,0.2777777777777778,0.6,1,88,0.6000000000000001,4.800000000000001
8.0,8.0,0.6871119094155375,2.409665457534425,104.78456306076707,0.2857142857142857,0.6666666666666666,0.4,0.0,0.0,0,726,0.4,4.800000000000001
8.0,8.0,16.256127472646572,45.459417307689314,108.97856091953001,0.4285714285714285,0.4166666666666666,0.4,0.3333333333333333,0.1,3,726,0.4,4.800000000000001
0.0,0.0,104.30161036736789,124.99042072569196,0.17110977067395,0.7142857142857142,0.7499999999999999,0.2,0.1666666666666666,0.0,2,389,0.2,4.800000000000001
0.0,0.0,17.331916894524202,47.831738394245335,109.23286064375112,0.8571428571428572,1.0,0.4,0.6666666666666666,0.4,3,726,0.4,4.800000000000001
8.0,8.0,0.73780351226011,2.585123493229275,104.8004220151222,0.4285714285714285,0.4166666666666666,0.2,0.3333333333333333,0.8,0,818,0.2,4.800000000000001
8.0,8.0,101.98125928249553,124.98537121855935,124.78854727526469,0.7142857142857142,0.0,0.2,0.0,0.3,1,205,0.2,4.800000000000001
0.0,0.0,18.318608974677723,49.95520780257195,109.46323282280486,0.0,1.0,0.6000000000000001,0.2222222222222222,0.6,3,484,0.6000000000000001,4.800000000000001
8.0,8.0,100.32265992766894,124.92305891174604,124.5150498694558,0.2857142857142857,0.6666666666666666,1.0,0.1666666666666666,0.1,1,1,1.0,5.0
8.0,8.0,1.0630534202372746,3.703540952882387,104.90169674117965,0.5714285714285714,0.9166666666666666,0.6000000000000001,0.2777777777777778,0.4,0,482,0.6000000000000001,4.800000000000001
8.0,8.0,21.2585542185094,56.00183393328397,110.13459522383941,0.8571428571428572,0.4999999999999999,0.2,0.2222222222222222,0.2,3,815,0.2,4.800000000000001
8.0,8.0,120.43188213512775,122.36531530571867,2.8401439659182603,0.0,0.4999999999999999,0.2,0.1666666666666666,0.5,2,389,0.2,4.800000000000001
8.0,8.0,0.9439045996936625,3.295300579397412,104.86469251435099,0.0,0.0833333333333333,0.6000000000000001,0.8333333333333334,0.9,0,482,0.6000000000000001,4.800000000000001
0.0,0.0,16.506739996752398,46.01750539905132,109.03810155517915,0.1428571428571428,0.0,0.4,0.5,0.0,3,725,0.4,4.800000000000001
8.0,8.0,20.21332964997236,53.8986833084044,109.89838027212852,0.1428571428571428,0.4166666666666666,0.2,0.3333333333333333,0.8,3,815,0.2,4.800000000000001
